engine,asset_class,score_group,symbol,regime,timeframe_style,parameter_set,trade_count,pass_count,fail_count,win_rate,expectancy,max_drawdown,sqn,average_rr_achieved,level_mode,fallback_tp_applied,sample_size_warning,robust_rank_score,sample_period,split_label,parameter_variants_tested,threshold_candidate,threshold_filter_applied,raw_source_count,admitted_count,excluded_by_threshold_count,threshold_filter_reason,parameters
ENGINE_B,,,NZD/USD,TRENDING,scalp,engine_b_f1b9d9cacf,2,2,0,1.0,1.5,,,1.5,,,True,0.225,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,NZD/USD,TRENDING,scalp,engine_b_fd521a89d4,2,2,0,1.0,1.5,,,1.5,,,True,0.225,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,BCH/USDT,RANGING,intraday,engine_b_f1b9d9cacf,1,1,0,1.0,2.41,,,2.41,,,True,0.18075,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,BCH/USDT,RANGING,intraday,engine_b_fd521a89d4,1,1,0,1.0,2.41,,,2.41,,,True,0.18075,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,ETC/USDT,TRENDING,intraday,engine_b_f1b9d9cacf,1,1,0,1.0,0.89,,,0.89,,,True,0.06675,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,ETC/USDT,TRENDING,intraday,engine_b_fd521a89d4,1,1,0,1.0,0.89,,,0.89,,,True,0.06675,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,POL/USDT,RANGING,intraday,engine_b_f1b9d9cacf,1,1,0,1.0,0.86,,,0.86,,,True,0.0645,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,POL/USDT,RANGING,intraday,engine_b_fd521a89d4,1,1,0,1.0,0.86,,,0.86,,,True,0.0645,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,USD/ZAR,RANGING,intraday,engine_b_f1b9d9cacf,1,1,0,1.0,0.76,,,0.76,,,True,0.057,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,USD/ZAR,RANGING,intraday,engine_b_fd521a89d4,1,1,0,1.0,0.76,,,0.76,,,True,0.057,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,USD/SGD,RANGING,intraday,engine_b_f1b9d9cacf,1,1,0,1.0,0.61,,,0.61,,,True,0.04575,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,USD/SGD,RANGING,intraday,engine_b_fd521a89d4,1,1,0,1.0,0.61,,,0.61,,,True,0.04575,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,APT/USDT,LH_LL,scalp,engine_b_f1b9d9cacf,1,1,0,1.0,0.51,,,0.51,,,True,0.03825,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,APT/USDT,LH_LL,scalp,engine_b_fd521a89d4,1,1,0,1.0,0.51,,,0.51,,,True,0.03825,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,GBP/USD,RANGING,intraday,engine_b_f1b9d9cacf,3,3,0,1.0,0.143333,,,0.143333,,,True,0.03225,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": true, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
ENGINE_B,,,GBP/USD,RANGING,intraday,engine_b_fd521a89d4,3,3,0,1.0,0.143333,,,0.143333,,,True,0.03225,unspecified,unspecified,2,4.0,True,190,88,102,score_gte_candidate_threshold,"{""fallback_tp_enabled"": false, ""min_room_atr"": 0.25, ""regime_multiplier"": 1.0, ""style"": ""intraday"", ""style_min_rr"": 1.5, ""style_min_score"": 4.0}"
