direction,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
both,0.468452,48,1.478656,48,0.004555,48,1.145623,48,0.742595,48,0.167173,48,0.001464,48,0.522302,48,57.770833,48
