run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_124552,GBP/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=30,both,all,REJECT,29,0.137931,0.180464,-0.001777,-0.001777,-0.050355,-7.409591,-3.611309,0.029029,7.275862,-0.050355,-0.050355,-0.030289,-0.020693,0.512287,,,mt5
run_20260427_124552,GBP/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=30,both,all,REJECT,29,0.137931,0.169060,-0.001923,-0.001923,-0.054381,-7.825495,-3.913910,0.029029,7.344828,-0.054381,-0.054381,-0.034400,-0.020693,0.487794,,,mt5
run_20260427_124552,GBP/USD,forex,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_124552,GBP/USD,forex,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,,,only 18 trades < min 20,mt5
run_20260427_124552,GBP/USD,forex,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_124552,ETH/USDT,crypto,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,10,,,,,,,,,,,,,,,,only 10 trades < min 20,binance_rest
run_20260427_124552,ETH/USDT,crypto,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,,,only 11 trades < min 20,binance_rest
run_20260427_124552,ETH/USDT,crypto,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,16,,,,,,,,,,,,,,,,only 16 trades < min 20,binance_rest
run_20260427_124552,ETH/USDT,crypto,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,binance_rest
run_20260427_124552,EUR/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=20,both,all,REJECT,26,0.384615,0.644344,-0.000431,-0.000431,-0.013599,-2.247776,-0.928649,0.026026,9.769231,-0.011229,-0.011229,-0.001639,-0.009605,0.350359,,,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=20,both,all,REJECT,26,0.384615,0.600964,-0.000519,-0.000519,-0.014550,-2.646710,-1.100355,0.026026,10.307692,-0.013481,-0.013481,-0.003913,-0.009605,0.418569,,,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=30,both,all,REJECT,29,0.344828,0.533045,-0.000630,-0.000630,-0.023179,-3.315508,-1.391163,0.029029,9.068966,-0.018188,-0.018188,-0.000323,-0.017871,0.307333,,,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=30,both,all,REJECT,29,0.344828,0.517464,-0.000670,-0.000670,-0.023179,-3.515297,-1.480962,0.029029,9.310345,-0.019344,-0.019344,-0.001500,-0.017871,0.307333,,,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,15,,,,,,,,,,,,,,,,only 15 trades < min 20,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,,,only 18 trades < min 20,mt5
run_20260427_124552,EUR/USD,forex,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=20,both,all,REJECT,26,0.384615,0.819392,-0.000957,-0.000957,-0.048606,-1.029430,-0.419973,0.026026,9.923077,-0.026281,-0.026281,-0.004416,-0.021962,0.289333,,,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=20,both,all,REJECT,26,0.384615,0.811297,-0.001009,-0.001009,-0.049917,-1.084553,-0.442622,0.026026,10.000000,-0.027624,-0.027624,-0.005789,-0.021962,0.289333,,,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=30,both,all,REJECT,25,0.360000,0.653799,-0.001887,-0.001887,-0.063012,-2.104041,-0.868036,0.025025,9.680000,-0.047532,-0.047532,-0.018838,-0.029244,0.417613,,,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=30,both,all,REJECT,25,0.360000,0.647271,-0.001942,-0.001942,-0.064304,-2.161307,-0.892385,0.025025,9.760000,-0.048845,-0.048845,-0.020191,-0.029244,0.448817,,,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,16,,,,,,,,,,,,,,,,only 16 trades < min 20,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,19,,,,,,,,,,,,,,,,only 19 trades < min 20,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_124552,XAU/USD,commodity,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_124552,US500,index,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=20,both,all,REJECT,23,0.260870,0.532239,-0.001768,-0.001768,-0.049763,-2.644209,-1.102616,0.023023,10.217391,-0.040543,-0.040543,-0.041455,0.000951,0.271333,,,mt5
run_20260427_124552,US500,index,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=20,both,all,REJECT,23,0.260870,0.511040,-0.001925,-0.001925,-0.053192,-2.862431,-1.198945,0.023023,10.347826,-0.044005,-0.044005,-0.044914,0.000951,0.271333,,,mt5
run_20260427_124552,US500,index,H1,volatility,bb_squeeze_breakout,confirm_ema=True|period=20|squeeze_pct=30,both,all,REJECT,25,0.160000,0.328605,-0.002513,-0.002513,-0.061469,-4.374799,-1.900005,0.025025,10.080000,-0.061469,-0.061469,-0.044353,-0.017909,0.404470,,,mt5
run_20260427_124552,US500,index,H1,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=30,both,all,REJECT,25,0.160000,0.336799,-0.002422,-0.002422,-0.059323,-4.239575,-1.833438,0.025025,10.240000,-0.059323,-0.059323,-0.042169,-0.017909,0.410745,,,mt5
run_20260427_124552,US500,index,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,16,,,,,,,,,,,,,,,,only 16 trades < min 20,mt5
run_20260427_124552,US500,index,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=20,both,all,NEEDS_MORE_DATA,16,,,,,,,,,,,,,,,,only 16 trades < min 20,mt5
run_20260427_124552,US500,index,H1,volatility,atr_compression,confirm_ema=True|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,,,only 18 trades < min 20,mt5
run_20260427_124552,US500,index,H1,volatility,atr_compression,confirm_ema=False|period=14|squeeze_pct=30,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
