run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260426_185903,XAU/USD,commodity,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.7,both,all,REJECT,284,0.250000,0.639617,-0.002074,-0.002074,-0.467596,-1.275860,-2.562518,0.284284,3.383803,-0.459845,-0.459845,-0.228085,-0.284460,0.625850,,,mt5
run_20260426_185903,XAU/USD,commodity,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.8,both,all,REJECT,202,0.267327,0.649232,-0.002245,-0.002245,-0.383996,-0.993153,-1.993881,0.202202,4.504950,-0.380772,-0.380772,-0.069518,-0.328760,0.400000,,,mt5
