session,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
all,0.448966,17,1.339436,17,0.000819,17,0.302185,17,0.609461,17,0.033344,17,-0.019419,17,0.466939,17,47.117647,17
