strategy_name,total_configs,strong,weak,reject,avg_net_return,avg_win_rate,avg_robustness,avg_sqn,avg_oos_return,total_trades,pass_rate,verdict
structure_filters,4,0,2,2,0.594880,0.368640,0.506633,0.596504,-0.080671,583,0.500000,HURTS
