strategy_name,total_configs,strong,weak,reject,avg_net_return,avg_win_rate,avg_robustness,avg_sqn,avg_oos_return,total_trades,pass_rate,verdict
bollinger_touch,2,0,1,0,0.281599,0.714286,0.786592,3.142328,0.083468,59,0.500000,HELPS
