run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=False|slow_period=50,both,all,REJECT,23,0.173913,0.352116,-0.002951,-0.002951,-0.079673,-4.720615,-2.090032,0.023023,42.304348,-0.066217,-0.066217,-0.072164,-0.012777,0.291117,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=True|slow_period=50,both,all,REJECT,23,0.173913,0.352116,-0.002951,-0.002951,-0.079673,-4.720615,-2.090032,0.023023,42.304348,-0.066217,-0.066217,-0.072164,-0.012777,0.291117,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=False|slow_period=50,both,all,REJECT,21,0.190476,0.390355,-0.002744,-0.002744,-0.070152,-4.094805,-1.784347,0.021021,45.809524,-0.056558,-0.056558,-0.062566,-0.012777,0.287266,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=True|slow_period=50,both,all,REJECT,21,0.190476,0.390355,-0.002744,-0.002744,-0.070152,-4.094805,-1.784347,0.021021,45.809524,-0.056558,-0.056558,-0.062566,-0.012777,0.287266,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=False|slow_period=50,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=True|slow_period=50,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,15,,,,,,,,,,,,,,1.000000,,only 15 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,15,,,,,,,,,,,,,,,,only 15 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,15,,,,,,,,,,,,,,,,only 15 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,15,,,,,,,,,,,,,,,,only 15 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,13,,,,,,,,,,,,,,,,only 13 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,13,,,,,,,,,,,,,,,,only 13 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=False|slow_period=200,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,,,only 11 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=20|rsi_confirm=True|slow_period=200,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,,,only 11 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=False|slow_period=200,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,,,only 11 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=20|rsi_confirm=True|slow_period=200,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,,,only 11 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=False|slow_period=200,both,all,NEEDS_MORE_DATA,10,,,,,,,,,,,,,,,,only 10 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=20|rsi_confirm=True|slow_period=200,both,all,NEEDS_MORE_DATA,10,,,,,,,,,,,,,,,,only 10 trades < min 20,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_alignment,adx_min=0|ema_long=200|ema_mid=50|ema_short=20,both,all,REJECT,26,0.153846,0.404819,-0.001443,-0.001443,-0.047902,-4.754902,-2.084953,0.026026,16.538462,-0.037003,-0.037003,-0.039555,0.002881,0.269333,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_alignment,adx_min=20|ema_long=200|ema_mid=50|ema_short=20,both,all,REJECT,26,0.153846,0.416091,-0.001377,-0.001377,-0.046270,-4.600656,-2.006916,0.026026,16.153846,-0.035353,-0.035353,-0.037908,0.002881,0.269333,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,ema_alignment,adx_min=25|ema_long=200|ema_mid=50|ema_short=20,both,all,REJECT,21,0.190476,0.519926,-0.001122,-0.001122,-0.034502,-3.164387,-1.339449,0.021021,19.047619,-0.023450,-0.023450,-0.026037,0.002881,0.242667,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,macd_direction,adx_min=0|fast=12|signal_period=9|slow=26,both,all,REJECT,76,0.289474,0.561050,-0.000845,-0.000845,-0.066513,-4.926606,-2.054014,0.076076,13.065789,-0.062718,-0.062718,-0.041219,-0.022552,0.617470,,,mt5
run_20260427_185342_a9d25f,GBP/USD,forex,H1,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,REJECT,75,0.293333,0.588007,-0.000767,-0.000767,-0.060206,-4.510221,-1.873231,0.075075,13.146667,-0.056385,-0.056385,-0.034742,-0.022552,0.634742,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,29,0.206897,0.243675,-0.001894,-0.001894,-0.062189,-7.113819,-3.409404,0.029029,33.517241,-0.053631,-0.053631,-0.037792,-0.014285,0.458830,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,28,0.178571,0.141607,-0.002221,-0.002221,-0.062189,-8.777367,-4.778780,0.028028,31.785714,-0.060434,-0.060434,-0.044708,-0.014285,0.413857,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,28,0.178571,0.141607,-0.002221,-0.002221,-0.062189,-8.777367,-4.778780,0.028028,31.785714,-0.060434,-0.060434,-0.044708,-0.014285,0.413857,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,28,0.178571,0.141607,-0.002221,-0.002221,-0.062189,-8.777367,-4.778780,0.028028,31.785714,-0.060434,-0.060434,-0.044708,-0.014285,0.413857,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=False|slow_period=50,both,all,NEEDS_MORE_DATA,19,,,,,,,,,,,,,,1.000000,,only 19 trades < min 20,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=True|slow_period=50,both,all,NEEDS_MORE_DATA,19,,,,,,,,,,,,,,1.000000,,only 19 trades < min 20,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=100,both,all,REJECT,23,0.086957,0.178940,-0.002693,-0.002693,-0.068288,-7.037817,-3.543776,0.023023,42.739130,-0.060277,-0.060277,-0.042707,-0.015816,0.349104,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=100,both,all,REJECT,20,0.050000,0.068827,-0.003315,-0.003315,-0.064330,-8.340381,-5.133608,0.020020,40.350000,-0.064330,-0.064330,-0.046835,-0.015816,0.321311,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=100,both,all,REJECT,22,0.045455,0.065138,-0.003197,-0.003197,-0.068100,-8.739464,-5.365865,0.022022,36.909091,-0.068100,-0.068100,-0.050676,-0.015816,0.325633,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=100,both,all,REJECT,20,0.050000,0.068827,-0.003315,-0.003315,-0.064330,-8.340381,-5.133608,0.020020,40.350000,-0.064330,-0.064330,-0.046835,-0.015816,0.321311,,,mt5
