run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,21,0.380952,0.601521,-0.000385,-0.000385,-0.016220,-2.060265,-0.817327,0.021021,47.000000,-0.008103,-0.008103,-0.003839,-0.005469,0.493755,,,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,20,0.350000,0.228024,-0.000775,-0.000775,-0.016022,-6.125391,-2.821374,0.020020,41.200000,-0.015411,-0.015411,-0.011178,-0.005469,0.383447,,,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,21,0.380952,0.601521,-0.000385,-0.000385,-0.016220,-2.060265,-0.817327,0.021021,47.000000,-0.008103,-0.008103,-0.003839,-0.005469,0.493755,,,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,20,0.350000,0.228024,-0.000775,-0.000775,-0.016022,-6.125391,-2.821374,0.020020,41.200000,-0.015411,-0.015411,-0.011178,-0.005469,0.383447,,,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=False|slow_period=50,both,all,NEEDS_MORE_DATA,14,,,,,,,,,,,,,,1.000000,,only 14 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=True|slow_period=50,both,all,NEEDS_MORE_DATA,13,,,,,,,,,,,,,,1.000000,,only 13 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,13,,,,,,,,,,,,,,1.000000,,only 13 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,12,,,,,,,,,,,,,,1.000000,,only 12 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,13,,,,,,,,,,,,,,1.000000,,only 13 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,12,,,,,,,,,,,,,,1.000000,,only 12 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,12,,,,,,,,,,,,,,1.000000,,only 12 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,11,,,,,,,,,,,,,,1.000000,,only 11 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=200,both,all,NEEDS_MORE_DATA,10,,,,,,,,,,,,,,,,only 10 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=200,both,all,NEEDS_MORE_DATA,9,,,,,,,,,,,,,,,,only 9 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=200,both,all,NEEDS_MORE_DATA,10,,,,,,,,,,,,,,,,only 10 trades < min 20,mt5
run_20260427_184706_8c8c8c,EUR/USD,forex,M15,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=200,both,all,NEEDS_MORE_DATA,9,,,,,,,,,,,,,,,,only 9 trades < min 20,mt5
