symbol,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
BNB/USDT,0.699405,2,1.399849,2,0.004003,2,0.875758,2,0.718780,2,0.133601,2,0.073976,2,0.696191,2,33.000000,2
BTC/USDT,0.644144,2,1.330602,2,0.003411,2,0.627224,2,0.512122,2,0.088022,2,0.030593,2,0.592000,2,32.000000,2
ETH/USDT,0.767500,2,2.154188,2,0.010591,2,1.704582,2,1.479846,2,0.317101,2,0.214488,2,0.735077,2,32.500000,2
SOL/USDT,0.832407,2,2.322606,2,0.017892,2,2.028119,2,1.719901,2,0.706286,2,0.252870,2,0.806999,2,33.500000,2
