run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260427_185149_bf55,USD/JPY,forex,H4,breakout,prev_day_hl,atr_expand_min=0.0,both,all,WEAK_CANDIDATE,39,0.333333,1.061743,0.000181,0.000181,-0.059317,0.164795,0.134049,0.039039,22.769231,0.005709,0.005709,0.041448,-0.041563,0.634000,,,mt5,0.321394
run_20260427_185149_bf55,USD/JPY,forex,H4,breakout,prev_day_hl,atr_expand_min=0.5,both,all,WEAK_CANDIDATE,38,0.342105,1.080465,0.000238,0.000238,-0.057447,0.211193,0.171817,0.038038,23.105263,0.007709,0.007709,0.041448,-0.039657,0.628000,,,mt5,0.319749
run_20260427_185149_bf55,USD/JPY,forex,H4,breakout,prev_day_hl,atr_expand_min=1.0,both,all,WEAK_CANDIDATE,29,0.413793,1.158136,0.000485,0.000485,-0.049432,0.355802,0.289762,0.029029,23.620690,0.012987,0.012987,0.047627,-0.040513,0.574000,,,mt5,0.296691
