symbol,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
US30,0.687961,2,4.842737,2,0.003142,2,2.975029,2,2.734965,2,0.091750,2,0.023033,2,0.690000,2,29.500000,2
