run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260427_130232_b3a9,US30,index,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,22,0.727273,6.535763,0.003708,0.003708,-0.005576,3.082300,2.952763,0.022022,13.863636,0.084431,0.084431,0.053593,0.028463,0.691329,,,mt5,0.430049
run_20260427_130232_b3a9,US30,index,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,37,0.648649,3.149711,0.002576,0.002576,-0.010903,2.867759,2.517167,0.037037,12.810811,0.099068,0.099068,0.079209,0.017603,0.688672,,,mt5,0.424400
