symbol,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
AUD/USD,0.407545,7,1.558278,7,0.001665,7,1.061394,7,0.877702,7,0.057437,7,-0.010327,7,0.481668,7,33.857143,7
EUR/USD,0.480000,2,1.016636,2,0.000036,2,0.057827,2,0.047029,2,0.001065,2,-0.008575,2,0.533333,2,50.000000,2
GBP/USD,0.428571,1,1.063103,1,0.000172,1,0.162754,1,0.132392,1,0.005015,1,-0.020129,1,0.543333,1,35.000000,1
NZD/USD,0.337778,3,1.204967,3,0.000589,3,0.362493,3,0.295755,3,0.014375,3,-0.035160,3,0.408889,3,28.333333,3
USD/CAD,0.471002,5,1.367143,5,0.000807,5,0.802831,5,0.658474,5,0.023801,5,0.006699,5,0.469067,5,30.400000,5
USD/JPY,0.391890,3,1.145362,3,0.000427,3,0.348259,3,0.283637,3,0.013199,3,-0.040577,3,0.523111,3,35.333333,3
