session,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
all,0.340909,2,1.343190,2,0.004685,2,0.497442,2,0.406226,2,0.076275,2,-0.023068,2,0.432000,2,22.000000,2
