run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=0.0,both,all,NEEDS_MORE_DATA,1,,,,,,,,,,,,,,1.000000,,only 1 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=0.5,both,all,NEEDS_MORE_DATA,1,,,,,,,,,,,,,,1.000000,,only 1 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=1.0,both,all,NEEDS_MORE_DATA,1,,,,,,,,,,,,,,1.000000,,only 1 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,session_opening_range,atr_expand_min=0.0|range_bars=6,both,all,REJECT,60,0.200000,0.314807,-0.000951,-0.000951,-0.056306,-8.504220,-3.653203,0.060060,15.733333,-0.055593,-0.055593,-0.028545,-0.025586,0.768907,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,session_opening_range,atr_expand_min=0.5|range_bars=6,both,all,REJECT,57,0.210526,0.337739,-0.000902,-0.000902,-0.050951,-7.789332,-3.306901,0.057057,16.315789,-0.050234,-0.050234,-0.024738,-0.023882,0.789619,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,session_opening_range,atr_expand_min=0.0|range_bars=12,both,all,REJECT,28,0.250000,0.448125,-0.000832,-0.000832,-0.034002,-4.256101,-1.748777,0.028028,33.428571,-0.023124,-0.023124,0.001692,-0.022046,0.318000,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,session_opening_range,atr_expand_min=0.5|range_bars=12,both,all,REJECT,28,0.250000,0.447208,-0.000833,-0.000833,-0.034002,-4.268443,-1.754389,0.028028,32.821429,-0.023162,-0.023162,0.001653,-0.022046,0.318000,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,london_breakout,atr_expand_min=0.0|utc_end=11|utc_start=7,both,all,NEEDS_MORE_DATA,14,,,,,,,,,,,,,,,,only 14 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,london_breakout,atr_expand_min=0.5|utc_end=11|utc_start=7,both,all,NEEDS_MORE_DATA,14,,,,,,,,,,,,,,,,only 14 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,ny_breakout,atr_expand_min=0.0|utc_end=16|utc_start=13,both,all,NEEDS_MORE_DATA,9,,,,,,,,,,,,,,,,only 9 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,breakout,ny_breakout,atr_expand_min=0.5|utc_end=16|utc_start=13,both,all,NEEDS_MORE_DATA,9,,,,,,,,,,,,,,,,only 9 trades < min 20,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,pullback,pullback_ema,pullback_period=20|rsi_reclaim=False|rsi_threshold=50|trend_period=200,both,all,REJECT,86,0.116279,0.228452,-0.000863,-0.000863,-0.076585,-13.002211,-5.962413,0.086086,6.046512,-0.071623,-0.071623,-0.046799,-0.026042,0.566941,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,pullback,pullback_ema,pullback_period=20|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,REJECT,75,0.133333,0.264585,-0.000822,-0.000822,-0.069449,-11.082751,-4.937999,0.075075,6.613333,-0.059868,-0.059868,-0.036071,-0.024688,0.605327,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,pullback,pullback_ema,pullback_period=50|rsi_reclaim=False|rsi_threshold=50|trend_period=200,both,all,REJECT,60,0.066667,0.184328,-0.000964,-0.000964,-0.056319,-11.994770,-5.785668,0.060060,8.800000,-0.056269,-0.056269,-0.033207,-0.023853,0.615495,,,mt5
run_20260427_185022_ff039f,AUD/USD,forex,M15,pullback,pullback_ema,pullback_period=50|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,REJECT,39,0.076923,0.202741,-0.000949,-0.000949,-0.041910,-9.072488,-4.265512,0.039039,10.358974,-0.036398,-0.036398,-0.020623,-0.016107,0.568299,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,prev_day_hl,atr_expand_min=0.0,both,all,REJECT,37,0.459459,0.821816,-0.000449,-0.000449,-0.052995,-0.538779,-0.439261,0.037037,25.594595,-0.017169,-0.017169,0.014619,-0.028497,0.422000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,prev_day_hl,atr_expand_min=0.5,both,all,REJECT,37,0.459459,0.821816,-0.000449,-0.000449,-0.052995,-0.538779,-0.439261,0.037037,25.594595,-0.017169,-0.017169,0.014619,-0.028497,0.422000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,prev_day_hl,atr_expand_min=1.0,both,all,REJECT,29,0.413793,0.941926,-0.000147,-0.000147,-0.042691,-0.146975,-0.119556,0.029029,27.034483,-0.004875,-0.004875,0.016557,-0.024348,0.374000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.0|range_bars=6,both,all,WEAK_CANDIDATE,50,0.480000,1.019241,0.000041,0.000041,-0.057103,0.066836,0.054356,0.050050,19.600000,0.001343,0.001343,0.008736,-0.010458,0.600000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.5|range_bars=6,both,all,WEAK_CANDIDATE,50,0.480000,1.014032,0.000030,0.000030,-0.057103,0.048818,0.039702,0.050050,19.560000,0.000788,0.000788,0.008177,-0.010458,0.600000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.0|range_bars=12,both,all,REJECT,32,0.375000,0.835334,-0.000505,-0.000505,-0.042109,-0.491319,-0.400534,0.032032,30.375000,-0.016822,-0.016822,0.008314,-0.024155,0.342000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.5|range_bars=12,both,all,REJECT,32,0.375000,0.835334,-0.000505,-0.000505,-0.042109,-0.491319,-0.400534,0.032032,30.375000,-0.016822,-0.016822,0.008314,-0.024155,0.342000,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,london_breakout,atr_expand_min=0.0|utc_end=11|utc_start=7,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,london_breakout,atr_expand_min=0.5|utc_end=11|utc_start=7,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,,,only 17 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,ny_breakout,atr_expand_min=0.0|utc_end=16|utc_start=13,both,all,NEEDS_MORE_DATA,0,,,,,,,,,,,,,,,,only 0 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,breakout,ny_breakout,atr_expand_min=0.5|utc_end=16|utc_start=13,both,all,NEEDS_MORE_DATA,0,,,,,,,,,,,,,,,,only 0 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,pullback,pullback_ema,pullback_period=20|rsi_reclaim=False|rsi_threshold=50|trend_period=200,both,all,REJECT,66,0.181818,0.376908,-0.001246,-0.001246,-0.079250,-3.956758,-3.483111,0.066066,6.818182,-0.079250,-0.079250,-0.037944,-0.042935,0.660538,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,pullback,pullback_ema,pullback_period=20|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,REJECT,56,0.160714,0.308134,-0.001484,-0.001484,-0.080021,-4.267718,-3.887800,0.056056,6.321429,-0.080021,-0.080021,-0.039231,-0.042455,0.675346,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,pullback,pullback_ema,pullback_period=50|rsi_reclaim=False|rsi_threshold=50|trend_period=200,both,all,REJECT,51,0.196078,0.279577,-0.001412,-0.001412,-0.069689,-4.357581,-4.048212,0.051051,8.803922,-0.069689,-0.069689,-0.042863,-0.028027,0.596165,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,H4,pullback,pullback_ema,pullback_period=50|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,REJECT,36,0.194444,0.256474,-0.001426,-0.001426,-0.050176,-3.805486,-3.589083,0.036036,9.388889,-0.050176,-0.050176,-0.025722,-0.025100,0.608753,,,mt5
run_20260427_185022_ff039f,EUR/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=0.0,both,all,NEEDS_MORE_DATA,4,,,,,,,,,,,,,,1.000000,,only 4 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=0.5,both,all,NEEDS_MORE_DATA,4,,,,,,,,,,,,,,1.000000,,only 4 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,M15,breakout,prev_day_hl,atr_expand_min=1.0,both,all,NEEDS_MORE_DATA,4,,,,,,,,,,,,,,1.000000,,only 4 trades < min 20,mt5
run_20260427_185022_ff039f,EUR/USD,forex,M15,breakout,session_opening_range,atr_expand_min=0.0|range_bars=6,both,all,REJECT,71,0.112676,0.125143,-0.001249,-0.001249,-0.084956,-14.912378,-7.813531,0.071071,13.690141,-0.084956,-0.084956,-0.071741,-0.015125,0.563248,,,mt5
