strategy_name,total_configs,strong,weak,reject,avg_net_return,avg_win_rate,avg_robustness,avg_sqn,avg_oos_return,total_trades,pass_rate,verdict
bollinger_touch,12,0,3,9,-0.019634,0.615239,0.400380,-0.074445,0.002433,380,0.250000,HELPS
rsi_extreme,24,0,0,0,,,,,,244,0.000000,NEUTRAL
vwap_deviation,12,0,0,0,,,,,,155,0.000000,NEUTRAL
