run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260427_132339,SOL/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,STRONG_CANDIDATE,40,0.850000,2.493509,0.017901,0.017901,-0.362813,2.369058,2.018647,0.040040,12.425000,0.898263,0.898263,0.419655,0.337130,0.814338,,,binance_rest,0.717021
run_20260427_132339,ADA/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,STRONG_CANDIDATE,25,0.760000,2.612362,0.018443,0.018443,-0.149639,2.280970,1.993583,0.025025,12.960000,0.537505,0.537505,0.250136,0.229871,0.785695,,,binance_rest,0.593971
run_20260427_132339,ETH/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,STRONG_CANDIDATE,25,0.760000,2.823620,0.014968,0.014968,-0.136926,2.480113,2.198912,0.025025,12.920000,0.428980,0.428980,0.189159,0.201672,0.790155,,,binance_rest,0.567749
run_20260427_132339,SOL/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,27,0.814815,2.151704,0.017883,0.017883,-0.340329,1.687180,1.421155,0.027027,14.333333,0.514309,0.514309,0.295820,0.168610,0.692992,,,binance_rest,0.529212
run_20260427_132339,BNB/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,STRONG_CANDIDATE,42,0.690476,1.535109,0.005100,0.005100,-0.209326,1.228175,1.010375,0.042042,13.904762,0.209738,0.209738,0.120970,0.079188,0.781715,,,binance_rest,0.473986
run_20260427_132339,ADA/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,34,0.617647,1.602879,0.008180,0.008180,-0.204008,1.256835,1.037637,0.034034,13.558824,0.271873,0.271873,0.099802,0.161485,0.651916,,,binance_rest,0.428273
run_20260427_132339,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=1.0,both,all,WEAK_CANDIDATE,36,0.500000,1.868754,0.011536,0.011536,-0.166183,1.355355,1.120622,0.036036,24.027778,0.420922,0.420922,0.392895,0.020121,0.464697,,,binance_rest,0.381038
run_20260427_132339,ETH/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,40,0.775000,1.484757,0.006214,0.006214,-0.341021,0.929051,0.760780,0.040040,13.550000,0.205223,0.205223,-0.017992,0.227304,0.573333,,,binance_rest,0.363449
run_20260427_132339,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=0.0,both,all,WEAK_CANDIDATE,43,0.465116,1.530939,0.008152,0.008152,-0.231990,1.089404,0.893799,0.043043,22.232558,0.322093,0.322093,0.329529,-0.060390,0.491333,,,binance_rest,0.360170
run_20260427_132339,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=0.5,both,all,WEAK_CANDIDATE,43,0.465116,1.491598,0.007548,0.007548,-0.231990,1.014787,0.831603,0.043043,21.930233,0.289372,0.289372,0.296624,-0.060390,0.491333,,,binance_rest,0.349110
run_20260427_132339,ETH/USDT,crypto,H4,breakout,session_opening_range,atr_expand_min=0.0|range_bars=6,both,all,WEAK_CANDIDATE,53,0.377358,1.172539,0.002494,0.002494,-0.211883,0.423954,0.345148,0.053053,18.509434,0.068196,0.068196,0.228244,-0.123959,0.566667,,,binance_rest,0.310695
run_20260427_132339,ETH/USDT,crypto,H4,breakout,session_opening_range,atr_expand_min=0.5|range_bars=6,both,all,WEAK_CANDIDATE,53,0.377358,1.152186,0.002200,0.002200,-0.211883,0.375603,0.305714,0.053053,18.433962,0.052327,0.052327,0.209998,-0.123959,0.566667,,,binance_rest,0.305146
run_20260427_132339,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.0|range_bars=6,both,all,WEAK_CANDIDATE,50,0.480000,1.019241,0.000041,0.000041,-0.057103,0.066836,0.054356,0.050050,19.600000,0.001343,0.001343,0.008736,-0.008575,0.566667,,,mt5,0.284823
run_20260427_132339,EUR/USD,forex,H4,breakout,session_opening_range,atr_expand_min=0.5|range_bars=6,both,all,WEAK_CANDIDATE,50,0.480000,1.014032,0.000030,0.000030,-0.057103,0.048818,0.039702,0.050050,19.560000,0.000788,0.000788,0.008177,-0.008575,0.566667,,,mt5,0.284364
run_20260427_132339,BNB/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,24,0.708333,1.264590,0.002905,0.002905,-0.167875,0.523341,0.427184,0.024024,15.250000,0.057465,0.057465,-0.010572,0.068764,0.504000,,,binance_rest,0.277783
