symbol,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
GBP/USD,0.496425,2,1.348291,2,0.002120,2,0.433188,2,0.868148,2,0.125971,2,-0.052508,2,0.700000,2,61.500000,2
