run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260427_163440_6ba1,EUR/USD,forex,H4,volatility,bb_squeeze_breakout,confirm_ema=False|period=20|squeeze_pct=20,both,all,WEAK_CANDIDATE,21,0.476190,1.228242,0.000237,0.000237,-0.011232,0.460584,0.375801,0.021021,11.761905,0.004910,0.004910,0.005463,-0.000550,0.645626,,,mt5,0.331802
