strategy_name,total_configs,strong,weak,reject,avg_net_return,avg_win_rate,avg_robustness,avg_sqn,avg_oos_return,total_trades,pass_rate,verdict
bb_squeeze_breakout,4,0,1,3,-0.007009,0.403669,0.421103,-0.402671,-0.007801,98,0.250000,HURTS
