symbol,win_rate_mean,win_rate_count,profit_factor_mean,profit_factor_count,expectancy_mean,expectancy_count,sharpe_mean,sharpe_count,sqn_mean,sqn_count,net_return_mean,net_return_count,oos_return_mean,oos_return_count,robustness_score_mean,robustness_score_count,trade_count_mean,trade_count_count
EUR/USD,0.329381,4,1.764802,4,0.004986,4,0.428984,4,0.868729,4,0.111117,4,0.045364,4,0.700654,4,22.750000,4
