run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260429_080724_13fae5,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=1.0,both,all,WEAK_CANDIDATE,38,0.473684,1.622664,0.008777,0.008777,-0.213627,1.100318,0.904043,0.038038,23.684211,0.311054,0.311054,0.327506,-0.075170,0.494667,,,binance_rest,0.358730
run_20260429_080724_13fae5,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=0.0,both,all,WEAK_CANDIDATE,45,0.444444,1.387187,0.006176,0.006176,-0.275690,0.867367,0.709140,0.045045,22.088889,0.230112,0.230112,0.352275,-0.148161,0.536667,,,binance_rest,0.351550
run_20260429_080724_13fae5,ETH/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,41,0.780488,1.523911,0.006552,0.006552,-0.341021,1.002273,0.821507,0.041041,13.463415,0.229419,0.229419,-0.017992,0.247432,0.526000,,,binance_rest,0.348256
run_20260429_080724_13fae5,ETH/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=0.5,both,all,WEAK_CANDIDATE,45,0.444444,1.351004,0.005599,0.005599,-0.275690,0.791119,0.646222,0.045045,21.800000,0.199667,0.199667,0.318807,-0.148161,0.536667,,,binance_rest,0.341158
run_20260429_080724_13fae5,ADA/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,67,0.462687,1.276247,0.001964,0.001964,-0.156344,1.872099,0.764333,0.067067,13.626866,0.123938,0.123938,0.217132,-0.081239,0.553333,,,binance_rest,0.329135
run_20260429_080724_13fae5,ADA/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=0|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,71,0.464789,1.248942,0.001785,0.001785,-0.132950,1.759140,0.717717,0.071071,13.577465,0.117640,0.117640,0.205987,-0.077945,0.553333,,,binance_rest,0.326313
run_20260429_080724_13fae5,BTC/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,37,0.621622,1.305973,0.003281,0.003281,-0.228857,0.671500,0.548230,0.037037,14.243243,0.099698,0.099698,0.108560,0.023515,0.566983,,,binance_rest,0.324366
run_20260429_080724_13fae5,ADA/USDT,crypto,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.8,both,all,WEAK_CANDIDATE,195,0.379487,1.105166,0.001113,0.001113,-0.321441,0.593252,0.482695,0.195195,4.569231,0.125313,0.125313,0.025510,0.136645,0.540000,,,binance_rest,0.317248
run_20260429_080724_13fae5,BTC/USDT,crypto,H4,breakout,prev_day_hl,atr_expand_min=1.0,both,all,WEAK_CANDIDATE,37,0.405405,1.493039,0.005583,0.005583,-0.137543,0.870796,0.712843,0.037037,24.243243,0.182187,0.182187,0.199623,-0.049375,0.488667,,,binance_rest,0.313246
run_20260429_080724_13fae5,ADA/USDT,crypto,M15,mean_reversion,bollinger_touch,num_std=2.0|period=20,both,all,WEAK_CANDIDATE,40,0.725000,1.708526,0.001362,0.001362,-0.031904,3.049433,1.212153,0.040040,11.775000,0.054890,0.054890,0.066649,-0.005081,0.520000,,,binance_rest,0.300710
