run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_170702_5afd,XAU/USD,commodity,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.7,both,all,REJECT,283,0.257951,0.643544,-0.002048,-0.002048,-0.467596,-3.075305,-2.521041,0.283283,3.395760,-0.454692,-0.454692,-0.245972,-0.276121,0.663229,,,mt5
run_20260427_170702_5afd,XAU/USD,commodity,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.8,both,all,REJECT,203,0.275862,0.651049,-0.002219,-0.002219,-0.383996,-2.415958,-1.979835,0.203203,4.492611,-0.378828,-0.378828,-0.084383,-0.320937,0.400000,,,mt5
